alim_grp_code,alim_ssgrp_code,alim_ssssgrp_code,alim_grp_nom_eng,alim_ssgrp_nom_eng,alim_ssssgrp_nom_eng,FoodID,FoodName,alim_nom_sci,"Energy,Regulation EU No 1169/2011 (kJ/100g)",energy_kcal,"Energy,N x Jones' factor,with fibres (kJ/100g)","Energy,N x Jones' factor,with fibres (kcal/100g)",Water (g/100g),Protein_g_100g,"Protein,crude,N x 6.25 (g/100g)",Carbs_g_100g,Fat_g_100g,Sugars (g/100g),fructose (g/100g),galactose (g/100g),glucose (g/100g),lactose (g/100g),maltose (g/100g),sucrose (g/100g),Starch (g/100g),Fiber_g_100g,Polyols (g/100g),Ash (g/100g),Alcohol (g/100g),Organic acids (g/100g),FA saturated (g/100g),FA mono (g/100g),FA poly (g/100g),FA 4:0 (g/100g),FA 6:0 (g/100g),FA 8:0 (g/100g),FA 10:0 (g/100g),FA 12:0 (g/100g),FA 14:0 (g/100g),FA 16:0 (g/100g),FA 18:0 (g/100g),FA 18:1 n-9 cis (g/100g),"FA 18:2 9c,12c (n-6) (g/100g)","FA 18:3 c9,c12,c15 (n-3) (g/100g)","FA 20:4 5c,8c,11c,14c (n-6) (g/100g)","FA 20:5 5c,8c,11c,14c,17c (n-3) EPA (g/100g)","FA 22:6 4c,7c,10c,13c,16c,19c (n-3) DHA (g/100g)",Cholesterol (mg/100g),Salt_g_100g,Calcium (mg/100g),Chloride (mg/100g),Copper (mg/100g),Iron (mg/100g),Iodine (µg/100g),Magnesium (mg/100g),Manganese (mg/100g),Phosphorus (mg/100g),Potassium (mg/100g),Selenium (µg/100g),Sodium_mg_100g,Zinc (mg/100g),Retinol (µg/100g),Beta-carotene (µg/100g),Vitamin D (µg/100g),Vitamin E (mg/100g),Vitamin K1 (µg/100g),Vitamin K2 (µg/100g),Vitamin C (mg/100g),Vitamin B1 or Thiamin (mg/100g),Vitamin B2 or Riboflavin (mg/100g),Vitamin B3 or Niacin (mg/100g),Vitamin B5 or Pantothenic acid (mg/100g),Vitamin B6 (mg/100g),Vitamin B9 or Folate (µg/100g),Vitamin B12 (µg/100g),source,FoodDescription,FoodGroupName,"CARBOHYDRATE,TOTAL (BY DIFFERENCE)",ENERGY (KILOCALORIES),FAT (TOTAL LIPIDS),"FIBRE,TOTAL DIETARY",PROTEIN,SODIUM,score_aceptacion
1.0.102.0.0.0,starters and dishes,soups,-,25916,"Soup,minestrone,prepacked,to be reheated",0,204,48.8,204.0,48.8,89.4,1.2,1.2,5.6,2.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.1,0.0,0.0,0.6,0.34,0.29,0.03,0.02,0.01,0.02,0.03,0.05,0.2,0.095,0.0,0.0,0.0,0.0,0.0,1.5,0.75,33.3,460.0,0.11,0.56,1.0,12.5,0.11,34.5,106.0,2.2,300.0,0.19,0.0,0.67,3.2,0.0,1.25,0.023,0.034,0.44,0.22,0.071,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0.102.0.0.0,starters and dishes,soups,-,25917,"Soup,pistou (basil,garlic and olive oil),dehydrated and reconstituted",0,128,30.4,128.0,30.4,89.4,1.2,1.2,5.2,0.35,1.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.8,0.0,1.08,0.0,0.0,0.2,0.23,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.64,19.0,0.0,0.1,0.4,1.14,0.1,24.132,2.2,256.0,0.19,0.9,0.0,0.2,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.07,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0.102.0.0.0,starters and dishes,soups,-,25919,"Soup,fish and/or crustacean,dehydrated and reconstituted",0,122.29.122.29,90.6,0.91,0.91,5.09,0.5,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,1.15,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0.102.0.0.0,starters and dishes,soups,-,25923,"Soup,Asian-style with noodles,dehydrated and reconstituted",0,126,29.8,126.0,29.8,93.3,0.97,0.97,5.25,0.44,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.96,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8,0.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0.102.0.0.0,starters and dishes,soups,-,25924,"Soup,Moroccan,dehydrated and reconstituted",0,145,34.3,145.0,34.3,90.0,1.2,1.2,5.77,0.55,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,1.08,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.5,0.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0.102.0.0.0,starters and dishes,soups,-,25925,"Soup,leek and potato,dehydrated and reconstituted",0,110,26.1,110.0,26.1,92.8,0.63,0.63,4.84,0.41,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,417.0,0.0,0.0,0.0,0.0,0.0,0.013,0.023,0.0,292.0,0.0,10.9,0.0,0.0,0.0,0.0,30.0,0.07,0.0,0.8,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0.102.0.0.0,starters and dishes,soups,-,25928,"Soup,chicken and vegetables,dehydrated and reconstituted",0,115,27.3,115.0,27.3,0.0,0.99,0.99,4.58,0.44,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.73,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.03,8.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0.102.0.0.0,starters and dishes,soups,-,25930,"Broth,stock or bouillon,beef,dehydrated and reconstituted",0,38.3,9.05,38.3,9.05,97.6,0.6,0.6,1.33,0.15,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.057,0.068,0.0072,0.0,0.0,0.0,0.00067,0.0048,0.03,0.021,0.068,0.0072,0.0,0.0,0.0,0.0,0.74,5.25,0.0,0.041,0.15,0.0,2.0,0.027,0.01,0.01,0.29,0.048,0.0,0.0,0.01,0.0,0.0,0.0,0.0029,0.015,0.55,0.016,0.0083,1.75,0.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0.102.0.0.0,starters and dishes,soups,-,25932,"Soup,asparagus,dehydrated and reconstituted",0,148,35.3,148.0,35.3,90.8,0.6,0.6,5.14,1.31,0.99,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.28,0.0,0.91,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.035,0.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0.102.0.0.0,starters and dishes,soups,-,25933,"Soup,tomatoes and vermicelli,prepacked,to be reheated",0,158,37.7,158.0,37.7,0.0,1.1,1.1,5.87,0.8,3.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.77,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0.102.0.0.0,starters and dishes,soups,-,25934,"Soup,cereals and vegetables,dehydrated and reconstituted",0,201,47.8,201.0,47.8,90.0,1.4,1.4,6.8,1.4,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,1.04,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,12.5,0.0,0.0,0.29,0.0,9.35,0.0,0.0,94.0,0.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.84,0.04,0.0,0.47,0.0,0.07,16.8,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0.102.0.0.0,starters and dishes,soups,-,25935,"Soup,tomatoes,dehydrated and reconstituted",0,152,36.2,152.0,36.2,90.4,0.76,0.76,5.79,0.97,2.44,0.49,0.0,0.68,0.2,0.29,0.98,2.4,0.64,0.0,1.03,0.0,0.0,0.32,0.41,0.16,0.01,0.01,0.01,0.0041,0.0041,0.017,0.26,0.033,0.41,0.15,0.01,0.01,0.01,0.01,2.02,0.69,11.417,0.03,0.14,20.5,0.04,10.65,20.278,0.1,21.147,0.0,0.25,1.33,0.0,0.5,0.02,0.017,0.46,0.064,0.027,6.85,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0.102.0.0.0,starters and dishes,soups,-,25936,"Soup,mushrooms,dehydrated and reconstituted",0,158,37.8,158.0,37.8,91.3,0.65,0.65,4.37,1.79,0.63,0.2,0.0,0.2,0.2,0.2,0.2,2.3,0.82,0.0,1.06,0.0,0.0,0.73,0.6,0.15,0.01,0.01,0.01,0.01,0.01,0.017,0.66,0.058,0.6,0.15,0.01,0.01,0.01,0.01,0.87,0.79,10.512,0.02,0.02,20.0,2.5,0.03,9.51,48.0,20.311,0.07,21.0,14.7,0.25,0.24,0.8,0.0,0.5,0.03,0.034,0.37,0.16,0.033,8.25,0.028,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0.102.0.0.0,starters and dishes,soups,-,25942,"Soup,onions,dehydrated and reconstituted",0,101.24.101.24,94.1,0.58,0.58,4.37,0.4,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,1.03,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,20.517,0.043,0.0,1.0,5.26,0.043,0.01,56.7,3.35,318.0,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0.102.0.0.0,starters and dishes,soups,-,25945,"Soup,pumpkin,prepacked,to be reheated",0,150,35.9,150.0,35.9,91.8,0.67,0.67,4.13,1.56,2.37,0.39,0.0,0.3,0.2,0.2,1.68,1.1,1.31,0.0,0.95,0.0,0.0,0.88,0.56,0.069,0.045,0.027,0.018,0.036,0.045,0.14,0.44,0.13,0.38,0.051,0.018,0.01,0.01,0.01,4.95,0.65,15.421,0.03,0.14,20.0,5.8,0.04,17.13,20.256,0.13,0.0,0.51,1.03,0.0,0.5,0.018,0.014,0.1,0.13,0.065,9.35,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0.102.0.0.0,starters and dishes,soups,-,25947,"Broth,stock or bouillon,poultry,dehydrated and reconstituted",0,23.5,5.58,23.5,5.58,97.4,0.6,0.6,0.5,0.13,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,1.44,0.0,0.0,0.083,0.022,0.018,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,5.0,0.0,0.0,0.05,0.0,1.0,0.01,0.0,312.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.005,0.01,0.1,0.02,0.1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0.102.0.0.0,starters and dishes,soups,-,25948,"Broth,stock or bouillon,vegetables,dehydrated and reconstituted",0,22.7,5.38,22.7,5.38,98.0,0.34,0.34,0.65,0.16,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.0,0.14,0.011,0.0067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,1.0,0.0,0.0,0.1,0.0,2.0,0.01,0.8,0.0,240.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.11,0.01,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0.102.0.0.0,starters and dishes,soups,-,25949,"Soup,tomato and vermicelli,dehydrated and reconstituted",0,91.5,21.6,91.5,21.6,92.2,0.63,0.63,4.21,0.18,0.72,0.24,0.0,0.24,0.2,0.24,0.4,3.5,0.32,0.0,0.88,0.0,0.0,0.099,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.7,0.68,9.1,343.0,0.05,0.18,20.0,4.8,0.06,0.62,20.271,0.08,21.162,0.25,0.34,0.8,0.0,0.5,0.02,0.04,1.44,1.04,0.018,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0.102.0.0.0,starters and dishes,soups,-,25950,"Soup,chicken and vermicelli,dehydrated and reconstituted",0,90,21.3,90.0,21.3,94.2,0.75,0.75,3.87,0.25,0.31,0.2,0.0,0.2,0.2,0.2,0.2,3.4,0.26,0.0,0.74,0.0,0.0,0.081,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.72,0.68,7.2,379.0,0.02,0.1,20.0,3.5,0.05,14.36,20.272,0.1,21.0,20.7,0.0,0.08,0.8,0.0,0.5,0.28,0.01,0.1,0.041,0.025,0.0,0.026,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0.102.0.0.0,starters and dishes,soups,-,25953,"Soup,pistou (basil,garlic and olive oil),prepacked,to be reheated",0,134,31.9,134.0,31.9,0.0,2.2,4.1,0.5,0.25,0.0,0.0,0.2,0.0,0.2,0.25,0.0,1.5,0.0,0.9,0.0,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0.102.0.0.0,starters and dishes,soups,-,25954,"Soup,pumpkin,dehydrated and reconstituted",0,161,38.3,161.0,38.3,0.0,0.79,0.79,5.61,1.24,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.7,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0.102.0.0.0,starters and dishes,soups,-,25955,"Soup,Asian-style with noodles,prepacked,to be reheated",0,93.8,22.3,93.8,22.3,0.0,0.7,0.7,3.4,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.9,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0.102.0.0.0,starters and dishes,soups,-,25956,"Soup,minestrone,dehydrated and reconstituted",0,132,31.3,132.0,31.3,91.3,1.14,1.14,5.53,0.34,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.97,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,427.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.06,18.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0.102.0.0.0,starters and dishes,soups,-,25957,"Soup,watercress,dehydrated and reconstituted",0,105,25.1,105.0,25.1,0.0,0.42,0.42,3.95,0.8,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.77,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0.102.0.0.0,starters and dishes,soups,-,25958,"Soup,watercress,prepacked,to be reheated",0,143.34.143.34,-,1.1,5.4,0.8,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.78,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0.102.0.0.0,starters and dishes,soups,-,25962,"Soup,vegetables with cheese,prepacked,to be reheated",0,210,50.2,210.0,50.2,0.0,1.34,1.34,5.09,2.51,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.67,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.3,30.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0.102.0.0.0,starters and dishes,soups,-,25963,"Soup,green vegetables,prepacked,to be reheated",0,140,33.4,140.0,33.4,90.9,1.1,3.84,1.32,0.81,0.2,0.0,0.2,0.2,0.2,0.4,3.03,1.05,0.0,0.95,0.0,0.0,0.64,0.51,0.16,0.026,0.02,0.013,0.026,0.033,0.099,0.33,0.092,0.44,0.13,0.03,0.01,0.01,0.01,3.52,0.7,24.423,0.02,0.27,20.0,7.1,0.06,24.12,20.28,0.18,21.177,0.25,0.28,16.5,0.0,9.0,0.17,0.042,0.53,0.22,0.25,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0.102.0.0.0,starters and dishes,soups,-,25964,"Soup,green vegetables,dehydrated and reconstituted",0,146,34.8,146.0,34.8,91.8,0.72,0.72,5.31,1.07,1.07,0.2,0.0,0.2,0.2,0.2,0.4,3.3,0.54,0.0,0.85,0.0,0.0,0.71,0.23,0.075,0.01,0.01,0.01,0.01,0.057,0.036,0.56,0.057,0.23,0.075,0.01,0.01,0.01,0.01,0.7,0.66,12.446,0.02,0.11,20.3,0.03,15.5,20.264,0.09,21.0,10.5,0.25,0.18,2.82,0.0,6.15,0.05,0.014,0.15,0.072,0.033,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0.102.0.0.0,starters and dishes,soups,-,25965,"Soup,split peas,prepacked,to be reheated",0,238,56.7,238.0,56.7,0.0,2.68,2.68,6.25,1.98,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.7,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0.102.0.0.0,starters and dishes,soups,-,25967,"Soup,gazpacho,cold,prepacked",0,137,32.8,137.0,32.8,91.1,0.65,0.65,3.38,1.62,2.32,1.2,0.0,1.12,0.2,0.2,0.2,0.35,1.04,0.0,1.13,0.0,0.0,0.27,0.0,0.16,0.003,0.01,0.01,0.01,0.01,0.01,0.21,0.059,0.01,0.14,0.02,0.01,0.01,0.01,0.0,0.75,11.468,0.04,0.11,20.0,8.9,0.06,25.21,20.293,0.1,0.0,291.0,0.25,1.31,52.6,0.0,1.98,0.01,0.02,0.56,0.093,0.041,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0.102.0.0.0,starters and dishes,soups,-,25968,"Soup,asparagus,prepacked,to be reheated",0,551.133.551.133,-,4.6,4.6,4.7,10.4,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.98,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0.102.0.0.0,starters and dishes,soups,-,25969,Soup (average),0,157,37.4,157.0,37.4,90.7,1.27,1.27,4.5,1.37,1.6,0.42,0.0,0.4,0.15,0.11,0.72,2.1,1.02,0.0,1.05,0.0,0.57,0.54,0.18,0.022,0.014,0.0096,0.018,0.023,0.074,0.29,0.085,0.39,0.11,0.03,0.005,0.0087,0.011,7.47,0.75,27.8,454.0,0.04,0.27,16.5,7.19,0.064,24.9,108.0,9.35,296.0,0.18,15.2,1090.0,0.0,0.48,6.98,0.0,5.04,0.05,0.036,0.49,0.23,0.1,15.8,0.24,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0.102.0.0.0,starters and dishes,soups,-,25972,"Miso soup,dehydrated,reconstituted",0,72.4,17.1,72.4,17.1,94.6,1.38,1.38,2.18,0.5,0.69,0.2,0.0,0.69,0.2,0.2,0.2,0.0,0.5,0.0,1.29,0.0,0.058,0.0098,0.0098,0.0098,0.0098,0.0098,0.0098,0.0098,0.0098,0.0098,0.0098,0.0098,0.0098,0.0098,0.0098,0.0098,0.0098,0.0098,0.0,1.1,18.661,0.06,0.19,70.0,6.9,0.08,19.49,20.438,0.11,0.0,0.0,0.25,0.26,1.15,0.0,0.0,0.015,0.01,0.1,0.068,0.01,16.5,1.98,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0.103.0.10301.0,starters and dishes,dishes,"meat dishes,no garnish",8601,Caen-style tripe,0,487.116.487.116.74,20.4,20.4,0.3,3.68,0.0,0.2,0.0,0.2,0.2,0.2,0.2,0.3,0.0,1.5,0.0,0.0,1.29,1.12,0.18,0.0032,0.0032,0.0034,0.0032,0.0052,0.071,0.63,0.57,1.0,0.086,0.011,0.0,0.0,0.0,119.0,1.06,23.0,0.0,0.0,1.1,6.0,6.4,0.0,0.0,42.5,0.0,423.0,0.64,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.02,0.0,0.37,0.42,0.023,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0.103.0.10301.0,starters and dishes,dishes,"meat dishes,no garnish",8602,"Caen-style tripe,prepacked",0,469.112.469.112,77.9,18.4,18.4,0.7,3.62,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,1.1,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,23.6,0.0,0.0,0.9,0.0,6.6,0.0,0.0,34.6,0.0,421.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
